1764	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K07430	CYP7B; 25/26-hydroxycholesterol 7alpha-hydroxylase [EC:1.14.14.29]
1765	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K00489	CYP7A1; cholesterol 7alpha-monooxygenase [EC:1.14.14.23]
1766	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K00488	CYP27A1; cholestanetriol 26-monooxygenase [EC:1.14.15.15]
1767	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K07431	CYP8B1; sterol 12-alpha-hydroxylase [EC:1.14.18.8 1.14.14.139]
1768	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K00251	AKR11; 3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3]
1769	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K00037	AKR1C4; 3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225]
1770	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K08748	SLC27A5, FATP5; solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7]
1771	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K01796	E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
1772	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K10214	ACOX2; 3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase [EC:1.17.99.3]
1773	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K12405	HS17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:1.1.1.- 4.2.1.107 4.2.1.119]
1774	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K08764	SCP2, SCPX; sterol carrier protein 2 [EC:2.3.1.176]
1775	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K11992	ACOT8, PTE; acyl-CoA thioesterase 8 [EC:3.1.2.27]
1776	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K00659	BAAT; bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2]
1777	09103 Lipid metabolism	00120 Primary bile acid biosynthesis [PATH:ko00120]	K01442	cbh; choloylglycine hydrolase [EC:3.5.1.24]
1778	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K00076	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
1779	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K23231	E1.1.1.201; 7beta-hydroxysteroid dehydrogenase (NAP+) [EC:1.1.1.201]
1780	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K22604	E1.1.1.52; 3alpha-hydroxycholanate dehydrogenase (NA+) [EC:1.1.1.52]
1781	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K22605	baiA; 3alpha-hydroxycholanate dehydrogenase (NAP+) [EC:1.1.1.392]
1782	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K22606	E1.1.1.391; 3beta-hydroxycholanate 3-dehydrogenase (NA+) [EC:1.1.1.391]
1783	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K22607	E1.1.1.393; 3beta-hydroxycholanate 3-dehydrogenase (NAP+) [EC:1.1.1.393]
1784	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15868	baiB; bile acid-coenzyme A ligase [EC:6.2.1.7]
1785	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15871	baiF; bile acid CoA-transferase [EC:2.8.3.25]
1786	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15869	baiA; 3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase [EC:1.1.1.395]
1787	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15870	baiC; 3-oxocholoyl-CoA 4-desaturase [EC:1.3.1.115]
1788	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15872	baiE; bile-acid 7alpha-dehydratase [EC:4.2.1.106]
1789	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15873	baiH; 7beta-hydroxy-3-oxochol-24-oyl-CoA 4-desaturase [EC:1.3.1.116]
1790	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K15874	baiI; bile acid 7beta-dehydratase
1791	09103 Lipid metabolism	00121 Secondary bile acid biosynthesis [PATH:ko00121]	K07007	baiN; 3-dehydro-bile acid elta4,6-reductase [EC:1.3.1.114]
1792	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00498	CYP11A; cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6]
1793	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00512	CYP17A; steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32]
1794	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K01131	STS; steryl-sulfatase [EC:3.1.6.2]
1795	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K01015	SULT2B1; alcohol sulfotransferase [EC:2.8.2.2]
1796	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00513	CYP21A; steroid 21-monooxygenase [EC:1.14.14.16]
1797	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00070	HS3B; 3beta-hydroxy-elta5-steroid dehydrogenase / steroid elta-isomerase [EC:1.1.1.145 5.3.3.1]
1798	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K12343	SR5A1; 3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]
1799	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K12344	SR5A2; 3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]
1800	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K12345	SR5A3; 3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94]
1801	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00089	AKR1C2; 3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357]
1802	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K04119	AKR1C3; aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 1.1.1.213 1.1.1.357]
1803	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00497	CYP11B1; steroid 11beta-monooxygenase [EC:1.14.15.4]
1804	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07433	CYP11B2; steroid 11beta-monooxygenase / corticosterone 18-monooxygenase [EC:1.14.15.4 1.14.15.5]
1805	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K15680	HS11B1; corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146]
1806	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00071	HS11B2; corticosteroid 11-beta-dehydrogenase isozyme 2 [EC:1.1.1.-]
1807	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00038	E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]
1808	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K05295	E1.1.1.149; 20alpha-hydroxysteroid dehydrogenase [EC:1.1.1.149]
1809	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00212	AKR1C1; 20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20]
1810	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K01016	SULT1E1, STE; estrone sulfotransferase [EC:2.8.2.4]
1811	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00044	HS17B1; 17beta-estradiol 17-dehydrogenase [EC:1.1.1.62]
1812	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K13368	HS17B2; 17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid dehydrogenase (NA+) [EC:1.1.1.62 1.1.1.239]
1813	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K13369	HS17B6; 17beta-estradiol 17-dehydrogenase / all-trans-retinol dehydrogenase (NA+) / 3alpha(17beta)-hydroxysteroid dehydrogenase (NA+) [EC:1.1.1.62 1.1.1.105 1.1.1.239]
1814	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K22970	HRS11; 17beta-estradiol 17-dehydrogenase / 3beta-hydroxysteroid 3-dehydrogenase [EC:1.1.1.62 1.1.1.270]
1815	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07408	CYP1A1; cytochrome P450 family 1 subfamily A polypeptide 1 [EC:1.14.14.1]
1816	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07409	CYP1A2; cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1]
1817	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07412	CYP2B; cytochrome P450 family 2 subfamily B [EC:1.14.14.1]
1818	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07413	CYP2C; cytochrome P450 family 2 subfamily C [EC:1.14.14.1]
1819	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07414	CYP2; cytochrome P450 family 2 subfamily [EC:1.14.14.1]
1820	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K17690	CYP3A5; cytochrome P450 family 3 subfamily A polypeptide 5 [EC:1.14.14.1]
1821	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K17691	CYP3A7; cytochrome P450 family 3 subfamily A polypeptide 7 [EC:1.14.14.1]
1822	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07424	CYP3A; cytochrome P450 family 3 subfamily A [EC:1.14.14.1]
1823	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07415	CYP2E1; cytochrome P450 family 2 subfamily E polypeptide 1 [EC:1.14.13.-]
1824	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K17689	CYP3A4; cytochrome P450 family 3 subfamily A polypeptide 4 [EC:1.14.13.32 1.14.14.55 1.14.14.56 1.14.14.57 1.14.14.73 1.14.13.-]
1825	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07410	CYP1B1; cytochrome P450 family 1 subfamily B polypeptide 1 [EC:1.14.14.1]
1826	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K07434	CYP19A; aromatase [EC:1.14.14.14]
1827	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K00545	COMT; catechol O-methyltransferase [EC:2.1.1.6]
1828	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K05296	E1.1.1.51; 3(or 17)beta-hydroxysteroid dehydrogenase [EC:1.1.1.51]
1829	09103 Lipid metabolism	00140 Steroid hormone biosynthesis [PATH:ko00140]	K10207	HS17B3; testosterone 17beta-dehydrogenase (NAP+) [EC:1.1.1.64]
1830	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K05878	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit haK [EC:2.7.1.121]
1831	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit haL [EC:2.7.1.121]
1832	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K05881	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit haM [EC:2.7.1.121]
1833	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22251	gol; glycerol dehydrogenase [EC:1.1.1.6]
1834	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K18097	GCY1; glycerol 2-dehydrogenase (NAP+) [EC:1.1.1.156]
1835	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00864	glpK, GK; glycerol kinase [EC:2.7.1.30]
1836	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K24189	GPP; (L)-glycerol-3-phosphatase [EC:3.1.3.21]
1837	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06116	GPP; glycerol-1-phosphatase [EC:3.1.3.21]
1838	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06117	E3.1.3.21; glycerol-1-phosphatase [EC:3.1.3.21]
1839	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00629	GPAT1_2; glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15]
1840	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13506	GPAT3_4, AGPAT9, AGPAT6; glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15]
1841	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13507	GAT; glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase [EC:2.3.1.15 2.3.1.42]
1842	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00630	ATS1; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
1843	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13508	GPAT; glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
1844	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00631	plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
1845	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K03621	plsX; phosphate acyltransferase [EC:2.3.1.274]
1846	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
1847	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
1848	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13509	AGPAT1_2; lysophosphatidate acyltransferase [EC:2.3.1.51]
1849	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13523	AGPAT3_4; lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase [EC:2.3.1.51 2.3.1.-]
1850	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K19007	AGPAT5; lysophosphatidiate acyltransferase [EC:2.3.1.51]
1851	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13513	LCLAT1, AGPAT8; lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- 2.3.1.51]
1852	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13517	MBOAT1_2; lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-]
1853	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13519	LPT1, ALE1; lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]
1854	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22831	LOA1; 1-acylglycerol-3-phosphate O-acyltransferase [EC:2.3.1.51]
1855	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K01080	PLPP1_2_3; phosphatidate phosphatase [EC:3.1.3.4]
1856	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K15728	LPIN; phosphatidate phosphatase LPIN [EC:3.1.3.4]
1857	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K18693	PP1, PPL, PLPP4_5; diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4]
1858	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00901	dgkA, GK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
1859	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
1860	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K11155	GAT1; diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76]
1861	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K11160	GAT2; diacylglycerol O-acyltransferase 2 [EC:2.3.1.20 2.3.1.75]
1862	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14456	MOGAT3, MGAT3; 2-acylglycerol O-acyltransferase 3 [EC:2.3.1.20 2.3.1.22]
1863	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22848	GAT2; diacylglycerol O-acyltransferase 2, plant [EC:2.3.1.20]
1864	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22849	GAT3; diacylglycerol O-acyltransferase 3, plant [EC:2.3.1.20]
1865	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00635	tgs, wax-dgat; diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]
1866	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K18851	fbp; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase [EC:2.3.1.20 2.3.1.122]
1867	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K00679	E2.3.1.158; phospholipid:diacylglycerol acyltransferase [EC:2.3.1.158]
1868	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K01046	lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]
1869	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K16816	PNPLA2, ATGL; patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3]
1870	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13534	PNPLA3; patatin-like phospholipase domain-containing protein 3 [EC:3.1.1.3 2.3.1.-]
1871	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14073	PNLIP, PL; pancreatic triacylglycerol lipase [EC:3.1.1.3]
1872	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14074	PNLIPRP1, PLRP1; pancreatic lipase-related protein 1 [EC:3.1.1.3]
1873	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14075	PNLIPRP2, PLRP2; pancreatic lipase-related protein 2 [EC:3.1.1.3]
1874	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14076	PNLIPRP3, PLRP3; pancreatic lipase-related protein 3 [EC:3.1.1.3]
1875	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22283	LIPC; hepatic triacylglycerol lipase [EC:3.1.1.3]
1876	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14452	LIPF; gastric triacylglycerol lipase [EC:3.1.1.3]
1877	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22284	LIPG; endothelial lipase [EC:3.1.1.3]
1878	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14675	TGL3; TAG lipase / lysophosphatidylethanolamine acyltransferase [EC:3.1.1.3 2.3.1.-]
1879	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K17900	ATG15, AUT5; lipase ATG15 [EC:3.1.1.3]
1880	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K01059	LPL; lipoprotein lipase [EC:3.1.1.34]
1881	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K09881	AGK; acylglycerol kinase [EC:2.7.1.94]
1882	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K23736	PHM8; 2-lysophosphatidate phosphatase [EC:3.1.3.106]
1883	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K23737	NPC3; 2-lysophosphatidate phosphatase [EC:3.1.3.106]
1884	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K01054	MGLL; acylglycerol lipase [EC:3.1.1.23]
1885	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14458	MOGAT1, MGAT1; 2-acylglycerol O-acyltransferase 1 [EC:2.3.1.22]
1886	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K14457	MOGAT2, MGAT2; 2-acylglycerol O-acyltransferase 2 [EC:2.3.1.22]
1887	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K19002	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]
1888	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K03429	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]
1889	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K19004	K19004; processive 1,2-diacylglycerol beta-glycosyltransferase [EC:2.4.1.315 2.4.1.-]
1890	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K19003	mgdA; 1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]
1891	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K20024	mgdE; monoglucosyldiacylglycerol epimerase [EC:5.1.3.34]
1892	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K13677	dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]
1893	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K19005	ltaS; lipoteichoic acid synthase [EC:2.7.8.20]
1894	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22920	UGP3; UTP---glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
1895	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06119	SQ2; sulfoquinovosyltransferase [EC:2.4.1.-]
1896	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K03715	MG; 1,2-diacylglycerol 3-beta-galactosyltransferase [EC:2.4.1.46]
1897	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K09480	G; digalactosyldiacylglycerol synthase [EC:2.4.1.241]
1898	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K21362	SFR2; galactolipid galactosyltransferase [EC:2.4.1.184]
1899	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06120	dhaB; glycerol dehydratase large subunit [EC:4.2.1.30]
1900	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06121	dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30]
1901	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K06122	dhbE; glycerol dehydratase small subunit [EC:4.2.1.30]
1902	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00006	GP1; glycerol-3-phosphate dehydrogenase (NA+) [EC:1.1.1.8]
1903	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00057	gpsA; glycerol-3-phosphate dehydrogenase (NA(P)+) [EC:1.1.1.94]
1904	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00105	E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21]
1905	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00111	glpA, glp; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
1906	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00112	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]
1907	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00113	glpC; glycerol-3-phosphate dehydrogenase subunit C
1908	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00649	GNPAT; glyceronephosphate O-acyltransferase [EC:2.3.1.42]
1909	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K06123	AYR1; 1-acylglycerone phosphate reductase [EC:1.1.1.101]
1910	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00980	tag; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
1911	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01517	APRM; manganese-dependent AP-ribose/CP-alcohol diphosphatase [EC:3.6.1.13 3.6.1.16 3.6.1.53]
1912	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K16368	GK1; diacylglycerol kinase (CTP) [EC:2.7.1.174]
1913	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00994	CHPT1, CPT1; diacylglycerol cholinephosphotransferase [EC:2.7.8.2]
1914	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K13644	CEPT1; choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2]
1915	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K18694	PGC1; phosphatidylglycerol phospholipase C [EC:3.1.4.-]
1916	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01115	PL1_2; phospholipase 1/2 [EC:3.1.4.4]
1917	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K16860	PL3_4; phospholipase 3/4 [EC:3.1.4.4]
1918	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K17717	pld; phospholipase [EC:3.1.4.4]
1919	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00650	LCAT; lecithin-cholesterol acyltransferase [EC:2.3.1.43]
1920	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01047	PLA2G, SPLA2; secretory phospholipase A2 [EC:3.1.1.4]
1921	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K16342	PLA2G4, CPLA2; cytosolic phospholipase A2 [EC:3.1.1.4]
1922	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K16343	PLA2G6, IPLA2; calcium-independent phospholipase A2 [EC:3.1.1.4]
